id;spam;GoodWordInSubject;GoodWordInText;BadWordInSubject;BadWordInText;AverageSentenceLength;MaximumSentenceLength;BiggerThanAverageSubjectLength;BiggerThanAverageTextLength
2406;true;false;false;false;false;0;0;false;false
2407;true;false;false;false;false;0;0;false;false
2408;true;false;false;false;false;0;0;false;false
2409;true;false;false;false;false;0;0;false;false
2410;true;false;false;false;false;0;0;false;false
2411;true;false;false;false;false;0;0;false;false
2412;true;false;false;false;false;0;0;false;false
2413;true;false;false;false;false;0;0;false;false
2414;true;false;false;false;false;0;0;false;false
2415;true;false;false;false;false;0;0;false;false
2416;true;false;false;false;false;0;0;false;false
2417;true;false;false;false;false;0;0;false;false
2418;true;false;false;false;false;0;0;false;false
2419;false;false;false;false;false;0;0;false;false
2420;true;false;false;false;false;0;0;false;false
2421;false;false;false;false;false;0;0;false;false
2422;true;false;false;false;false;0;0;false;false
2423;true;false;false;false;false;0;0;false;false
2424;true;false;false;false;false;0;0;false;false
2425;true;false;false;false;false;0;0;false;false
2426;true;false;false;false;false;0;0;false;false
2427;true;false;false;false;false;0;0;false;false
2428;true;false;false;false;false;0;0;false;false
2429;true;false;false;false;false;0;0;false;false
2430;true;false;false;false;false;0;0;false;false
2431;true;false;false;false;false;0;0;false;false
2432;true;false;false;false;false;0;0;false;false
2433;true;false;false;false;false;0;0;false;false
2434;true;false;false;false;false;0;0;false;false
2435;true;false;false;false;false;0;0;false;false
2436;true;false;false;false;false;0;0;false;false
2437;true;false;false;false;false;0;0;false;false
2438;true;false;false;false;false;0;0;false;false
2439;true;false;false;false;false;0;0;false;false
2440;true;false;false;false;false;0;0;false;false
2441;false;false;false;false;false;0;0;false;false
2442;true;false;false;false;false;0;0;false;false
2443;true;false;false;false;false;0;0;false;false
2444;true;false;false;false;false;0;0;false;false
2445;true;false;false;false;false;0;0;false;false
2446;true;false;false;false;false;0;0;false;false
2447;true;false;false;false;false;0;0;false;false
2448;true;false;false;false;false;0;0;false;false
2449;true;false;false;false;false;0;0;false;false
2450;true;false;false;false;false;0;0;false;false
2451;true;false;false;false;false;0;0;false;false
2452;true;false;false;false;false;0;0;false;false
2453;true;false;false;false;false;0;0;false;false
2454;true;false;false;false;false;0;0;false;false
2455;false;false;false;false;false;0;0;false;false
2456;true;false;false;false;false;0;0;false;false
2457;true;false;false;false;false;0;0;false;false
2458;true;false;false;false;false;0;0;false;false
2459;true;false;false;false;false;0;0;false;false
2460;true;false;false;false;false;0;0;false;false
2461;true;false;false;false;false;0;0;false;false
2462;true;false;false;false;false;0;0;false;false
2463;false;false;false;false;false;0;0;false;false
2464;true;false;false;false;false;0;0;false;false
2465;true;false;false;false;false;0;0;false;false
2466;true;false;false;false;false;0;0;false;false
2467;true;false;false;false;false;0;0;false;false
2468;true;false;false;false;false;0;0;false;false
2469;true;false;false;false;false;0;0;false;false
2470;true;false;false;false;false;0;0;false;false
2471;true;false;false;false;false;0;0;false;false
2472;true;false;false;false;false;0;0;false;false
2473;true;false;false;false;false;0;0;false;false
2474;true;false;false;false;false;0;0;false;false
2475;true;false;false;false;false;0;0;false;false
2476;false;false;false;false;false;0;0;false;false
2477;true;false;false;false;false;0;0;false;false
2478;true;false;false;false;false;0;0;false;false
2479;true;false;false;false;false;0;0;false;false
2480;true;false;false;false;false;0;0;false;false
2481;true;false;false;false;false;0;0;false;false
2482;true;false;false;false;false;0;0;false;false
2483;true;false;false;false;false;0;0;false;false
2484;true;false;false;false;false;0;0;false;false
2485;true;false;false;false;false;0;0;false;false
2486;true;false;false;false;false;0;0;false;false
2487;true;false;false;false;false;0;0;false;false
2488;true;false;false;false;false;0;0;false;false
2489;true;false;false;false;false;0;0;false;false
2490;true;false;false;false;false;0;0;false;false
2491;true;false;false;false;false;0;0;false;false
2492;true;false;false;false;false;0;0;false;false
2493;true;false;false;false;false;0;0;false;false
2494;true;false;false;false;false;0;0;false;false
2495;true;false;false;false;false;0;0;false;false
2496;true;false;false;false;false;0;0;false;false
2497;true;false;false;false;false;0;0;false;false
2498;true;false;false;false;false;0;0;false;false
2499;true;false;false;false;false;0;0;false;false
2500;true;false;false;false;false;0;0;false;false
2501;true;false;false;false;false;0;0;false;false
2502;true;false;false;false;false;0;0;false;false
2503;true;false;false;false;false;0;0;false;false
2504;true;false;false;false;false;0;0;false;false
2505;true;false;false;false;false;0;0;false;false
2506;true;false;false;false;false;0;0;false;false
2507;true;false;false;false;false;0;0;false;false
2508;true;false;false;false;false;0;0;false;false
2509;true;false;false;false;false;0;0;false;false
2510;true;false;false;false;false;0;0;false;false
2511;true;false;false;false;false;0;0;false;false
2512;true;false;false;false;false;0;0;false;false
2513;true;false;false;false;false;0;0;false;false
2514;true;false;false;false;false;0;0;false;false
2515;true;false;false;false;false;0;0;false;false
2516;true;false;false;false;false;0;0;false;false
2517;true;false;false;false;false;0;0;false;false
2518;true;false;false;false;false;0;0;false;false
2519;true;false;false;false;false;0;0;false;false
2520;true;false;false;false;false;0;0;false;false
2521;true;false;false;false;false;0;0;false;false
2522;true;false;false;false;false;0;0;false;false
2523;true;false;false;false;false;0;0;false;false
2524;true;false;false;false;false;0;0;false;false
2525;true;false;false;false;false;0;0;false;false
2526;true;false;false;false;false;0;0;false;false
2527;true;false;false;false;false;0;0;false;false
2528;true;false;false;false;false;0;0;false;false
2529;true;false;false;false;false;0;0;false;false
2530;true;false;false;false;false;0;0;false;false
2531;false;false;false;false;false;0;0;false;false
2532;true;false;false;false;false;0;0;false;false
2533;true;false;false;false;false;0;0;false;false
2534;true;false;false;false;false;0;0;false;false
2535;true;false;false;false;false;0;0;false;false
2536;true;false;false;false;false;0;0;false;false
2537;true;false;false;false;false;0;0;false;false
2538;true;false;false;false;false;0;0;false;false
2539;true;false;false;false;false;0;0;false;false
2540;false;false;false;false;false;0;0;false;false
2541;true;false;false;false;false;0;0;false;false
2542;true;false;false;false;false;0;0;false;false
2543;true;false;false;false;false;0;0;false;false
2544;true;false;false;false;false;0;0;false;false
2545;true;false;false;false;false;0;0;false;false
2546;true;false;false;false;false;0;0;false;false
2547;true;false;false;false;false;0;0;false;false
2548;true;false;false;false;false;0;0;false;false
2549;true;false;false;false;false;0;0;false;false
2550;true;false;false;false;false;0;0;false;false
2551;true;false;false;false;false;0;0;false;false
2552;false;false;false;false;false;0;0;false;false
2553;false;false;false;false;false;0;0;false;false
2554;true;false;false;false;false;0;0;false;false
2555;true;false;false;false;false;0;0;false;false
2556;true;false;false;false;false;0;0;false;false
2557;true;false;false;false;false;0;0;false;false
2558;true;false;false;false;false;0;0;false;false
2559;true;false;false;false;false;0;0;false;false
2560;true;false;false;false;false;0;0;false;false
2561;true;false;false;false;false;0;0;false;false
2562;true;false;false;false;false;0;0;false;false
2563;true;false;false;false;false;0;0;false;false
2564;true;false;false;false;false;0;0;false;false
2565;true;false;false;false;false;0;0;false;false
2566;true;false;false;false;false;0;0;false;false
2567;false;false;false;false;false;0;0;false;false
2568;true;false;false;false;false;0;0;false;false
2569;true;false;false;false;false;0;0;false;false
2570;true;false;false;false;false;0;0;false;false
2571;true;false;false;false;false;0;0;false;false
2572;true;false;false;false;false;0;0;false;false
2573;true;false;false;false;false;0;0;false;false
2574;true;false;false;false;false;0;0;false;false
2575;true;false;false;false;false;0;0;false;false
2576;true;false;false;false;false;0;0;false;false
2577;false;false;false;false;false;0;0;false;false
2578;true;false;false;false;false;0;0;false;false
2579;true;false;false;false;false;0;0;false;false
2580;true;false;false;false;false;0;0;false;false
2581;true;false;false;false;false;0;0;false;false
2582;true;false;false;false;false;0;0;false;false
2583;true;false;false;false;false;0;0;false;false
2584;true;false;false;false;false;0;0;false;false
2585;true;false;false;false;false;0;0;false;false
2586;true;false;false;false;false;0;0;false;false
2587;true;false;false;false;false;0;0;false;false
2588;true;false;false;false;false;0;0;false;false
2589;true;false;false;false;false;0;0;false;false
2590;true;false;false;false;false;0;0;false;false
2591;true;false;false;false;false;0;0;false;false
2592;true;false;false;false;false;0;0;false;false
2593;true;false;false;false;false;0;0;false;false
2594;true;false;false;false;false;0;0;false;false
2595;true;false;false;false;false;0;0;false;false
2596;true;false;false;false;false;0;0;false;false
2597;true;false;false;false;false;0;0;false;false
2598;false;false;false;false;false;0;0;false;false
2599;true;false;false;false;false;0;0;false;false
2600;true;false;false;false;false;0;0;false;false
2601;true;false;false;false;false;0;0;false;false
2602;true;false;false;false;false;0;0;false;false
2603;true;false;false;false;false;0;0;false;false
2604;true;false;false;false;false;0;0;false;false
2605;true;false;false;false;false;0;0;false;false
2606;true;false;false;false;false;0;0;false;false
2607;true;false;false;false;false;0;0;false;false
2608;true;false;false;false;false;0;0;false;false
2609;true;false;false;false;false;0;0;false;false
2610;true;false;false;false;false;0;0;false;false
2611;true;false;false;false;false;0;0;false;false
2612;true;false;false;false;false;0;0;false;false
2613;true;false;false;false;false;0;0;false;false
2614;true;false;false;false;false;0;0;false;false
2615;true;false;false;false;false;0;0;false;false
2616;true;false;false;false;false;0;0;false;false
2617;true;false;false;false;false;0;0;false;false
2618;true;false;false;false;false;0;0;false;false
2619;true;false;false;false;false;0;0;false;false
2620;true;false;false;false;false;0;0;false;false
2621;true;false;false;false;false;0;0;false;false
2622;true;false;false;false;false;0;0;false;false
2623;true;false;false;false;false;0;0;false;false
2624;false;false;false;false;false;0;0;false;false
2625;true;false;false;false;false;0;0;false;false
2626;true;false;false;false;false;0;0;false;false
2627;true;false;false;false;false;0;0;false;false
2628;true;false;false;false;false;0;0;false;false
2629;true;false;false;false;false;0;0;false;false
2630;true;false;false;false;false;0;0;false;false
2631;true;false;false;false;false;0;0;false;false
2632;true;false;false;false;false;0;0;false;false
2633;true;false;false;false;false;0;0;false;false
2634;true;false;false;false;false;0;0;false;false
2635;true;false;false;false;false;0;0;false;false
2636;true;false;false;false;false;0;0;false;false
2637;true;false;false;false;false;0;0;false;false
2638;true;false;false;false;false;0;0;false;false
2639;true;false;false;false;false;0;0;false;false
2640;true;false;false;false;false;0;0;false;false
2641;true;false;false;false;false;0;0;false;false
2642;true;false;false;false;false;0;0;false;false
2643;true;false;false;false;false;0;0;false;false
2644;true;false;false;false;false;0;0;false;false
2645;true;false;false;false;false;0;0;false;false
2646;true;false;false;false;false;0;0;false;false
2647;true;false;false;false;false;0;0;false;false
2648;true;false;false;false;false;0;0;false;false
2649;true;false;false;false;false;0;0;false;false
2650;true;false;false;false;false;0;0;false;false
2651;true;false;false;false;false;0;0;false;false
2652;true;false;false;false;false;0;0;false;false
2653;true;false;false;false;false;0;0;false;false
2654;true;false;false;false;false;0;0;false;false
2655;true;false;false;false;false;0;0;false;false
2656;true;false;false;false;false;0;0;false;false
2657;true;false;false;false;false;0;0;false;false
2658;true;false;false;false;false;0;0;false;false
2659;true;false;false;false;false;0;0;false;false
2660;true;false;false;false;false;0;0;false;false
2661;true;false;false;false;false;0;0;false;false
2662;true;false;false;false;false;0;0;false;false
2663;true;false;false;false;false;0;0;false;false
2664;true;false;false;false;false;0;0;false;false
2665;true;false;false;false;false;0;0;false;false
2666;true;false;false;false;false;0;0;false;false
2667;true;false;false;false;false;0;0;false;false
2668;true;false;false;false;false;0;0;false;false
2669;true;false;false;false;false;0;0;false;false
2670;true;false;false;false;false;0;0;false;false
2671;true;false;false;false;false;0;0;false;false
2672;true;false;false;false;false;0;0;false;false
2673;true;false;false;false;false;0;0;false;false
2674;true;false;false;false;false;0;0;false;false
2675;true;false;false;false;false;0;0;false;false
2676;true;false;false;false;false;0;0;false;false
2677;true;false;false;false;false;0;0;false;false
2678;true;false;false;false;false;0;0;false;false
2679;true;false;false;false;false;0;0;false;false
2680;true;false;false;false;false;0;0;false;false
2681;true;false;false;false;false;0;0;false;false
2682;true;false;false;false;false;0;0;false;false
2683;true;false;false;false;false;0;0;false;false
2684;true;false;false;false;false;0;0;false;false
2685;true;false;false;false;false;0;0;false;false
2686;true;false;false;false;false;0;0;false;false
2687;true;false;false;false;false;0;0;false;false
2688;true;false;false;false;false;0;0;false;false
2689;true;false;false;false;false;0;0;false;false
2690;true;false;false;false;false;0;0;false;false
2691;true;false;false;false;false;0;0;false;false
2692;true;false;false;false;false;0;0;false;false
2693;true;false;false;false;false;0;0;false;false
2694;true;false;false;false;false;0;0;false;false
2695;true;false;false;false;false;0;0;false;false
2696;true;false;false;false;false;0;0;false;false
2697;true;false;false;false;false;0;0;false;false
2698;true;false;false;false;false;0;0;false;false
2699;true;false;false;false;false;0;0;false;false
2700;true;false;false;false;false;0;0;false;false
2701;true;false;false;false;false;0;0;false;false
2702;true;false;false;false;false;0;0;false;false
2703;true;false;false;false;false;0;0;false;false
2704;true;false;false;false;false;0;0;false;false
2705;true;false;false;false;false;0;0;false;false
2706;true;false;false;false;false;0;0;false;false
2707;true;false;false;false;false;0;0;false;false
2708;true;false;false;false;false;0;0;false;false
2709;true;false;false;false;false;0;0;false;false
2710;true;false;false;false;false;0;0;false;false
2711;true;false;false;false;false;0;0;false;false
2712;false;false;false;false;false;0;0;false;false
2713;false;false;false;false;false;0;0;false;false
2714;true;false;false;false;false;0;0;false;false
2715;true;false;false;false;false;0;0;false;false
2716;true;false;false;false;false;0;0;false;false
2717;true;false;false;false;false;0;0;false;false
2718;true;false;false;false;false;0;0;false;false
2719;true;false;false;false;false;0;0;false;false
2720;true;false;false;false;false;0;0;false;false
2721;true;false;false;false;false;0;0;false;false
2722;true;false;false;false;false;0;0;false;false
2723;true;false;false;false;false;0;0;false;false
2724;true;false;false;false;false;0;0;false;false
2725;true;false;false;false;false;0;0;false;false
2726;true;false;false;false;false;0;0;false;false
2727;true;false;false;false;false;0;0;false;false
2728;true;false;false;false;false;0;0;false;false
2729;true;false;false;false;false;0;0;false;false
2730;true;false;false;false;false;0;0;false;false
2731;false;false;false;false;false;0;0;false;false
2732;true;false;false;false;false;0;0;false;false
2733;false;false;false;false;false;0;0;false;false
2734;true;false;false;false;false;0;0;false;false
2735;true;false;false;false;false;0;0;false;false
2736;true;false;false;false;false;0;0;false;false
2737;true;false;false;false;false;0;0;false;false
2738;true;false;false;false;false;0;0;false;false
2739;true;false;false;false;false;0;0;false;false
2740;true;false;false;false;false;0;0;false;false
2741;true;false;false;false;false;0;0;false;false
2742;true;false;false;false;false;0;0;false;false
2743;true;false;false;false;false;0;0;false;false
2744;true;false;false;false;false;0;0;false;false
2745;true;false;false;false;false;0;0;false;false
2746;true;false;false;false;false;0;0;false;false
2747;true;false;false;false;false;0;0;false;false
2748;true;false;false;false;false;0;0;false;false
2749;true;false;false;false;false;0;0;false;false
2750;true;false;false;false;false;0;0;false;false
2751;true;false;false;false;false;0;0;false;false
2752;true;false;false;false;false;0;0;false;false
2753;true;false;false;false;false;0;0;false;false
2754;true;false;false;false;false;0;0;false;false
2755;true;false;false;false;false;0;0;false;false
2756;true;false;false;false;false;0;0;false;false
2757;true;false;false;false;false;0;0;false;false
2758;true;false;false;false;false;0;0;false;false
2759;true;false;false;false;false;0;0;false;false
2760;true;false;false;false;false;0;0;false;false
2761;true;false;false;false;false;0;0;false;false
2762;true;false;false;false;false;0;0;false;false
2763;true;false;false;false;false;0;0;false;false
2764;true;false;false;false;false;0;0;false;false
2765;true;false;false;false;false;0;0;false;false
2766;true;false;false;false;false;0;0;false;false
2767;true;false;false;false;false;0;0;false;false
2768;true;false;false;false;false;0;0;false;false
2769;true;false;false;false;false;0;0;false;false
2770;true;false;false;false;false;0;0;false;false
2771;true;false;false;false;false;0;0;false;false
2772;true;false;false;false;false;0;0;false;false
2773;true;false;false;false;false;0;0;false;false
2774;true;false;false;false;false;0;0;false;false
2775;true;false;false;false;false;0;0;false;false
2776;true;false;false;false;false;0;0;false;false
2777;true;false;false;false;false;0;0;false;false
2778;true;false;false;false;false;0;0;false;false
2779;true;false;false;false;false;0;0;false;false
2780;true;false;false;false;false;0;0;false;false
2781;true;false;false;false;false;0;0;false;false
2782;true;false;false;false;false;0;0;false;false
2783;true;false;false;false;false;0;0;false;false
2784;true;false;false;false;false;0;0;false;false
2785;true;false;false;false;false;0;0;false;false
2786;true;false;false;false;false;0;0;false;false
2787;true;false;false;false;false;0;0;false;false
2788;true;false;false;false;false;0;0;false;false
2789;true;false;false;false;false;0;0;false;false
2790;true;false;false;false;false;0;0;false;false
2791;true;false;false;false;false;0;0;false;false
2792;true;false;false;false;false;0;0;false;false
2793;true;false;false;false;false;0;0;false;false
2794;true;false;false;false;false;0;0;false;false
2795;true;false;false;false;false;0;0;false;false
2796;true;false;false;false;false;0;0;false;false
2797;true;false;false;false;false;0;0;false;false
2798;true;false;false;false;false;0;0;false;false
2799;true;false;false;false;false;0;0;false;false
2800;true;false;false;false;false;0;0;false;false
2801;false;false;false;false;false;0;0;false;false
2802;true;false;false;false;false;0;0;false;false
2803;false;false;false;false;false;0;0;false;false
2804;true;false;false;false;false;0;0;false;false
2805;false;false;false;false;false;0;0;false;false
2806;true;false;false;false;false;0;0;false;false
2807;false;false;false;false;false;0;0;false;false
2808;true;false;false;false;false;0;0;false;false
2809;true;false;false;false;false;0;0;false;false
2810;true;false;false;false;false;0;0;false;false
2811;true;false;false;false;false;0;0;false;false
2812;true;false;false;false;false;0;0;false;false
2813;true;false;false;false;false;0;0;false;false
2814;true;false;false;false;false;0;0;false;false
2815;true;false;false;false;false;0;0;false;false
2816;true;false;false;false;false;0;0;false;false
2817;true;false;false;false;false;0;0;false;false
2818;true;false;false;false;false;0;0;false;false
2819;true;false;false;false;false;0;0;false;false
2820;true;false;false;false;false;0;0;false;false
2821;true;false;false;false;false;0;0;false;false
2822;true;false;false;false;false;0;0;false;false
2823;true;false;false;false;false;0;0;false;false
2824;true;false;false;false;false;0;0;false;false
2825;true;false;false;false;false;0;0;false;false
2826;true;false;false;false;false;0;0;false;false
2827;true;false;false;false;false;0;0;false;false
2828;true;false;false;false;false;0;0;false;false
2829;true;false;false;false;false;0;0;false;false
2830;true;false;false;false;false;0;0;false;false
2831;true;false;false;false;false;0;0;false;false
2832;true;false;false;false;false;0;0;false;false
2833;true;false;false;false;false;0;0;false;false
2834;true;false;false;false;false;0;0;false;false
2835;true;false;false;false;false;0;0;false;false
2836;true;false;false;false;false;0;0;false;false
2837;true;false;false;false;false;0;0;false;false
2838;true;false;false;false;false;0;0;false;false
2839;true;false;false;false;false;0;0;false;false
2840;true;false;false;false;false;0;0;false;false
2841;true;false;false;false;false;0;0;false;false
2842;true;false;false;false;false;0;0;false;false
2843;true;false;false;false;false;0;0;false;false
2844;true;false;false;false;false;0;0;false;false
2845;true;false;false;false;false;0;0;false;false
2846;false;false;false;false;false;0;0;false;false
2847;true;false;false;false;false;0;0;false;false
2848;true;false;false;false;false;0;0;false;false
2849;true;false;false;false;false;0;0;false;false
2850;false;false;false;false;false;0;0;false;false
2851;true;false;false;false;false;0;0;false;false
2852;true;false;false;false;false;0;0;false;false
2853;true;false;false;false;false;0;0;false;false
2854;true;false;false;false;false;0;0;false;false
2855;true;false;false;false;false;0;0;false;false
2856;true;false;false;false;false;0;0;false;false
2857;true;false;false;false;false;0;0;false;false
2858;true;false;false;false;false;0;0;false;false
2859;true;false;false;false;false;0;0;false;false
2860;true;false;false;false;false;0;0;false;false
2861;true;false;false;false;false;0;0;false;false
2862;true;false;false;false;false;0;0;false;false
2863;true;false;false;false;false;0;0;false;false
2864;true;false;false;false;false;0;0;false;false
2865;true;false;false;false;false;0;0;false;false
2866;true;false;false;false;false;0;0;false;false
2867;true;false;false;false;false;0;0;false;false
2868;true;false;false;false;false;0;0;false;false
2869;true;false;false;false;false;0;0;false;false
2870;true;false;false;false;false;0;0;false;false
2871;true;false;false;false;false;0;0;false;false
2872;true;false;false;false;false;0;0;false;false
2873;true;false;false;false;false;0;0;false;false
2874;true;false;false;false;false;0;0;false;false
2875;true;false;false;false;false;0;0;false;false
2876;true;false;false;false;false;0;0;false;false
2877;true;false;false;false;false;0;0;false;false
2878;true;false;false;false;false;0;0;false;false
2879;false;false;false;false;false;0;0;false;false
2880;true;false;false;false;false;0;0;false;false
2881;false;false;false;false;false;0;0;false;false
2882;true;false;false;false;false;0;0;false;false
2883;true;false;false;false;false;0;0;false;false
2884;true;false;false;false;false;0;0;false;false
2885;true;false;false;false;false;0;0;false;false
2886;true;false;false;false;false;0;0;false;false
2887;true;false;false;false;false;0;0;false;false
2888;true;false;false;false;false;0;0;false;false
2889;true;false;false;false;false;0;0;false;false
2890;true;false;false;false;false;0;0;false;false
2891;true;false;false;false;false;0;0;false;false
2892;true;false;false;false;false;0;0;false;false
2893;true;false;false;false;false;0;0;false;false
2894;true;false;false;false;false;0;0;false;false
2895;true;false;false;false;false;0;0;false;false
2896;true;false;false;false;false;0;0;false;false
2897;true;false;false;false;false;0;0;false;false
2898;true;false;false;false;false;0;0;false;false
2899;true;false;false;false;false;0;0;false;false
2900;true;false;false;false;false;0;0;false;false
2901;true;false;false;false;false;0;0;false;false
2902;true;false;false;false;false;0;0;false;false
2903;true;false;false;false;false;0;0;false;false
2904;true;false;false;false;false;0;0;false;false
2905;true;false;false;false;false;0;0;false;false
2906;true;false;false;false;false;0;0;false;false
2907;true;false;false;false;false;0;0;false;false
2908;true;false;false;false;false;0;0;false;false
2909;true;false;false;false;false;0;0;false;false
2910;true;false;false;false;false;0;0;false;false
2911;true;false;false;false;false;0;0;false;false
2912;true;false;false;false;false;0;0;false;false
2913;true;false;false;false;false;0;0;false;false
2914;true;false;false;false;false;0;0;false;false
2915;true;false;false;false;false;0;0;false;false
2916;true;false;false;false;false;0;0;false;false
2917;true;false;false;false;false;0;0;false;false
2918;true;false;false;false;false;0;0;false;false
2919;true;false;false;false;false;0;0;false;false
2920;true;false;false;false;false;0;0;false;false
2921;true;false;false;false;false;0;0;false;false
2922;true;false;false;false;false;0;0;false;false
2923;true;false;false;false;false;0;0;false;false
2924;true;false;false;false;false;0;0;false;false
2925;true;false;false;false;false;0;0;false;false
2926;true;false;false;false;false;0;0;false;false
2927;true;false;false;false;false;0;0;false;false
2928;true;false;false;false;false;0;0;false;false
2929;true;false;false;false;false;0;0;false;false
2930;false;false;false;false;false;0;0;false;false
2931;false;false;false;false;false;0;0;false;false
2932;true;false;false;false;false;0;0;false;false
2933;true;false;false;false;false;0;0;false;false
2934;true;false;false;false;false;0;0;false;false
2935;true;false;false;false;false;0;0;false;false
2936;true;false;false;false;false;0;0;false;false
2937;true;false;false;false;false;0;0;false;false
2938;true;false;false;false;false;0;0;false;false
2939;true;false;false;false;false;0;0;false;false
2940;true;false;false;false;false;0;0;false;false
2941;true;false;false;false;false;0;0;false;false
2942;true;false;false;false;false;0;0;false;false
2943;true;false;false;false;false;0;0;false;false
2944;true;false;false;false;false;0;0;false;false
2945;true;false;false;false;false;0;0;false;false
2946;true;false;false;false;false;0;0;false;false
2947;true;false;false;false;false;0;0;false;false
2948;true;false;false;false;false;0;0;false;false
2949;true;false;false;false;false;0;0;false;false
2950;true;false;false;false;false;0;0;false;false
2951;true;false;false;false;false;0;0;false;false
2952;true;false;false;false;false;0;0;false;false
2953;true;false;false;false;false;0;0;false;false
2954;true;false;false;false;false;0;0;false;false
2955;true;false;false;false;false;0;0;false;false
2956;true;false;false;false;false;0;0;false;false
2957;false;false;false;false;false;0;0;false;false
2958;true;false;false;false;false;0;0;false;false
2959;true;false;false;false;false;0;0;false;false
2960;true;false;false;false;false;0;0;false;false
2961;true;false;false;false;false;0;0;false;false
2962;true;false;false;false;false;0;0;false;false
2963;true;false;false;false;false;0;0;false;false
2964;true;false;false;false;false;0;0;false;false
2965;true;false;false;false;false;0;0;false;false
2966;true;false;false;false;false;0;0;false;false
2967;true;false;false;false;false;0;0;false;false
2968;true;false;false;false;false;0;0;false;false
2969;true;false;false;false;false;0;0;false;false
2970;true;false;false;false;false;0;0;false;false
2971;true;false;false;false;false;0;0;false;false
2972;true;false;false;false;false;0;0;false;false
2973;true;false;false;false;false;0;0;false;false
2974;true;false;false;false;false;0;0;false;false
2975;true;false;false;false;false;0;0;false;false
2976;true;false;false;false;false;0;0;false;false
2977;true;false;false;false;false;0;0;false;false
2978;true;false;false;false;false;0;0;false;false
2979;true;false;false;false;false;0;0;false;false
2980;true;false;false;false;false;0;0;false;false
2981;true;false;false;false;false;0;0;false;false
2982;false;false;false;false;false;0;0;false;false
2983;false;false;false;false;false;0;0;false;false
2984;false;false;false;false;false;0;0;false;false
2985;false;false;false;false;false;0;0;false;false
2986;true;false;false;false;false;0;0;false;false
2987;true;false;false;false;false;0;0;false;false
2988;true;false;false;false;false;0;0;false;false
2989;true;false;false;false;false;0;0;false;false
2990;true;false;false;false;false;0;0;false;false
2991;true;false;false;false;false;0;0;false;false
2992;true;false;false;false;false;0;0;false;false
2993;true;false;false;false;false;0;0;false;false
2994;true;false;false;false;false;0;0;false;false
2995;true;false;false;false;false;0;0;false;false
2996;true;false;false;false;false;0;0;false;false
2997;true;false;false;false;false;0;0;false;false
2998;true;false;false;false;false;0;0;false;false
2999;true;false;false;false;false;0;0;false;false
3000;true;false;false;false;false;0;0;false;false
3001;true;false;false;false;false;0;0;false;false
3002;true;false;false;false;false;0;0;false;false
3003;true;false;false;false;false;0;0;false;false
3004;true;false;false;false;false;0;0;false;false
3005;false;false;false;false;false;0;0;false;false
3006;false;false;false;false;false;0;0;false;false
3007;true;false;false;false;false;0;0;false;false
3008;true;false;false;false;false;0;0;false;false
3009;true;false;false;false;false;0;0;false;false
3010;true;false;false;false;false;0;0;false;false
3011;true;false;false;false;false;0;0;false;false
3012;true;false;false;false;false;0;0;false;false
3013;true;false;false;false;false;0;0;false;false
3014;true;false;false;false;false;0;0;false;false
3015;true;false;false;false;false;0;0;false;false
3016;true;false;false;false;false;0;0;false;false
3017;true;false;false;false;false;0;0;false;false
3018;true;false;false;false;false;0;0;false;false
3019;true;false;false;false;false;0;0;false;false
3020;true;false;false;false;false;0;0;false;false
3021;true;false;false;false;false;0;0;false;false
3022;true;false;false;false;false;0;0;false;false
3023;true;false;false;false;false;0;0;false;false
3024;true;false;false;false;false;0;0;false;false
3025;true;false;false;false;false;0;0;false;false
3026;true;false;false;false;false;0;0;false;false
3027;true;false;false;false;false;0;0;false;false
3028;true;false;false;false;false;0;0;false;false
3029;true;false;false;false;false;0;0;false;false
3030;true;false;false;false;false;0;0;false;false
3031;true;false;false;false;false;0;0;false;false
3032;true;false;false;false;false;0;0;false;false
3033;false;false;false;false;false;0;0;false;false
3034;false;false;false;false;false;0;0;false;false
3035;false;false;false;false;false;0;0;false;false
3036;true;false;false;false;false;0;0;false;false
3037;true;false;false;false;false;0;0;false;false
3038;true;false;false;false;false;0;0;false;false
3039;true;false;false;false;false;0;0;false;false
3040;true;false;false;false;false;0;0;false;false
3041;true;false;false;false;false;0;0;false;false
3042;true;false;false;false;false;0;0;false;false
3043;true;false;false;false;false;0;0;false;false
3044;true;false;false;false;false;0;0;false;false
3045;true;false;false;false;false;0;0;false;false
3046;true;false;false;false;false;0;0;false;false
3047;true;false;false;false;false;0;0;false;false
3048;true;false;false;false;false;0;0;false;false
3049;true;false;false;false;false;0;0;false;false
3050;false;false;false;false;false;0;0;false;false
3051;true;false;false;false;false;0;0;false;false
3052;true;false;false;false;false;0;0;false;false
3053;true;false;false;false;false;0;0;false;false
3054;true;false;false;false;false;0;0;false;false
3055;true;false;false;false;false;0;0;false;false
3056;true;false;false;false;false;0;0;false;false
3057;true;false;false;false;false;0;0;false;false
3058;true;false;false;false;false;0;0;false;false
3059;true;false;false;false;false;0;0;false;false
3060;true;false;false;false;false;0;0;false;false
3061;true;false;false;false;false;0;0;false;false
3062;true;false;false;false;false;0;0;false;false
3063;true;false;false;false;false;0;0;false;false
3064;true;false;false;false;false;0;0;false;false
3065;true;false;false;false;false;0;0;false;false
3066;true;false;false;false;false;0;0;false;false
3067;true;false;false;false;false;0;0;false;false
